country,year,source_string,articleid,title,date,page,rubric,description,event_day,place_new,trans_place,duration,form,part_high,part_low,part_number2,transpart,campaign,issue_new1,issue_new2,issue_new3,frame1_1,frame1_2,frame1_3,frame2_1,frame2_2,frame2_3,frame3_1,frame3_2,frame3_3,european_frame1,european_frame2,european_frame3,ad1_level,ad1_type,ad2_level,ad2_type,police,arrests,wounded,noorgs,org1_name,org1_type,org2_name,org2_type,org3_name,org3_type,org4_name,org4_type,org5_name,org5_type,org6_name,org6_type,org7_name,org7_type,comment,place_num,place_string,european_issue,european_frame,european_ad,european_theme,european_actor
UK,2002,,Leading article: Fly the_20.06.2002_19,Leading article: Fly the,20 Jun 02,19,,"Yesterday's strike by air traffic controllers inflicted predictable chaos on passengers and holidaymakerss across Europe. The purpose of the action was to protest against the EU's proposed ""single skies"" plan. ",Wednesday,Europa,1,,strike (work stoppage),,,750,0,European campaign,,,,e1 labour & social security,e2 economic prosperity/liberalism,e2 economic prosperity/liberalism,,,,,,,0,,,European,European Commission,,,0,0,0,1,Europ: ATCEUC,transnational interest association,,,,,,,,,,,,,,998,Europa,1,0,1,1,1
UK,2007,,Reply: Letters and emails_29.06.2007_43,Reply: Letters and emails,29 Jun 07,43,,The Communication Workers' Union and the management should stand together and be persuading Postcomm/government to fight and change the terms under which the EU ruling is applied. Today's strike will only alienate more customers from our busine,Friday,Britain (in general),0,1,strike (work stoppage),,,750,0,national campaign,Market/liberalization,,,e1 labour & social security,,,,,,,,,1,,,national,National state actor,national,Economic actor,0,0,0,1,GB: Communication Worker's Union,national trade union ,,,,,,,,,,,,,,999,,1,1,0,1,0
UK,2009,,National: Financial crisis: Britain_31.01.2009_4,National: Financial crisis: Britain,31 Jan 09,4,,"At the Wilton chemical site, Teesside, 400 walked out  in opposition to the granting of an estimated 300 jobs to European contractors at North Killingholme in Lincolnshire.",Friday,GB: Teesside,0,1,strike (work stoppage),400,,400,0,national campaign,Market/liberalization,Market/liberalization,,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,,,,1,1,,national,Economic actor,national,National state actor,0,0,0,2,GB: Unite,national trade union ,GB: GMB,national trade union ,,,,,,,,,,,,998,GB: Teesside,1,1,0,1,0
UK,2003,,Eurocrats strike over pensions_21.05.2003_11,Eurocrats strike over pensions,21 May 03,11,,"Their pay and perks may be the stuff of popular legend, but thousands of angry European Union officials went on strike yesterday to protest against ""a provocative attack"" on their fringe benefits.",Tuesday,BE: Brüssel,1,1,strike (work stoppage),5000,,5000,1,no campaign,Social/labor,,,e1 labour & social security,,,,,,,,,0,,,European,European Commission,,,0,0,0,0,,,,,,,,,,,,,,,,998,B: Brüssel,1,0,1,1,1
UK,2004,,Travel: News: Holidaymakers face_12.06.2004_14,Travel: News: Holidaymakers face,12 Jun 04,14,,"Baggage handlers and check-in staff at 17 of the UK's major airports are set to strike within the next 10 days, and airline pilots are threatening to ground planes rather than fly extra hours being demanded of them by new EU legislation",Monday,Britain (in general),0,,strike (work stoppage),,,750,0,national campaign,Transport,,,e1 labour & social security,ou5 other utilitarian,ou5 other utilitarian,,,,,,,0,,,international,Economic actor,national,National state actor,0,0,0,2,GB: GMB union,national trade union ,GB: British Airline Pilots Association (Balpa),national trade union ,,,,,,,,,,,,998,GB,1,0,0,1,0
UK,2009,,National: Financial crisis: Britain_31.01.2009_4,National: Financial crisis: Britain,31 Jan 09,4,,100 workers stopped work at Cockenzies power station in opposition to the granting of an estimated 300 jobs to European contractors at North Killingholme in Lincolnshire.,Friday,GB:  Cockenzie,0,1,strike (work stoppage),100,,100,0,national campaign,Market/liberalization,Market/liberalization,,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,,,,1,1,,national,Economic actor,national,National state actor,0,0,0,2,GB: Unite,national trade union ,GB: GMB,national trade union ,,,,,,,,,,,,998,GB:  Cockenzie,1,1,0,1,0
UK,1998,,Perks' strike hits euro_01.05.1998_17,Perks' strike hits euro,01 May 98,17,,"EUROPEAN civil servants in Brussels staged a 24-hour strike before today's summit to launch the euro, in protest at planned changes to their lavish perks and working conditions.",Thursday,BE: Brüssel,1,1,strike (work stoppage),5000,,5000,1,no campaign,Social/labor,,,e1 labour & social security,,,,,,,,,0,,,European,European Council,,,0,0,0,0,,,,,,,,,,,,,,,,998,BE: Brüssel,1,0,1,1,1
UK,2009,,National: Financial crisis: Britain_31.01.2009_4,National: Financial crisis: Britain,31 Jan 09,4,,About 500 stopped work at Scottish Power's Longannet power station in opposition to the granting of an estimated 300 jobs to European contractors at North Killingholme in Lincolnshire.,Friday,GB: Longannet,0,1,strike (work stoppage),500,,500,0,national campaign,Market/liberalization,Market/liberalization,,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,e1 labour & social security,e1 labour & social security,c1 nationalistic-ethnic,,,,1,1,,national,Economic actor,national,National state actor,0,0,0,2,GB: Unite,national trade union ,GB: GMB,national trade union ,,,,,,,,,,,,998,GB: Longannet,1,1,0,1,0
UK,1996,,EU tax threat hits_19.07.1996_6,EU tax threat hits,19 Jul 96,6,,"the goverment is being forced to delay lifting the pounds 1 post monopoly to break the postal worker's strike after discovering the the EU could oblige it to introduce 17,5 per cent VAT on all letter deliveries. At the heart of the dispute is a",Thursday,Britain (in general),0,1,strike (work stoppage),130000,,130000,0,national campaign,Market/liberalization,Market/liberalization,,,,,e2 economic prosperity/liberalism,,,,,,,0,,national,National state actor,,,0,0,0,0,,,,,,,,,,,,,,,EU-Bezug richtig?,998,GB,1,,0,1,0
UK,1998,,News in brief: Eurocrats_23.04.1998_15,News in brief: Eurocrats,23 Apr 98,15,,"More than 200 Eurocrats voted yesterday to hold a one-day strike next week, and another each month, to force the European Commission to negotiate before drafting new staff regulations",Unknown,Europa,1,,strike (work stoppage),2000,,2000,0,national campaign,Social/labor,Social/labor,Social/labor,,,,,,,,,,,,,European,European Commission,,,0,0,0,1,EUROP: Renewal and Democracy,transnational union,,,,,,,,,,,,,,998,EU,1,,1,1,1
UK,2004,,Lequitable victims look to _09.12.2004_20,Lequitable victims look to ,09 Dec 04,20,,"Liberal democrat MEP Chris Huhne supported the petition filed in the European parliament yesterday by Emag, the Equitable members Action group",Unknown,F: Strasbourg,1,,"collection of signatures, petition ",,,2200,0,no campaign,Market/liberalization,,,,,,,,,,,,,,,European,European Parliament,European,European Commission,0,0,0,1,GB: Equitable Members Action Group,national interest association,,,,,,,,,,,,,,999,F: Strasbourg,1,,1,1,1
UK,1997,,Amsterdam EU summit: A_16.06.1997_10,Amsterdam EU summit: A,16 Jun 97,10,,The British comedian Eddie Izzard is in Amsterdam at the EU summit to present a petition for a more open and representativ Europe on behalf of the European  Movement.,Saturday,NL: Amsterdam,1,1,"collection of signatures, petition ",,,2200,1,European campaign,EU integration (general),,,,,,,,,,,,,,,European,European Council,,,0,0,0,1,EUROP: European Movement,transnational interest association,,,,,,,,,,,,,,998,NL: Amsterdam,1,,1,1,1
UK,2004,,Parrot fashion: Campaigners flock_01.06.2004_1,Parrot fashion: Campaigners flock,01 Jun 04,1,,to deliver a petition calling for an end to the importation of wild birds - we are campaigning for the end of importation of wild birds into the EU,Monday,UK: London,0,,"collection of signatures, petition ",,,2200,0,national campaign,Environment/animal,,,ou3 environment/sustainability,ou3 environment/sustainability,ou1 political efficiency & efficacy,,,,,,,0,,,national,National state actor,,,0,0,0,2,GB: World Parrot Trust,national interest association,GB: Royal Society for the Protection of Birds,national interest association,,,,,,,,,,,,13,,1,0,0,1,0
UK,2003,,Policy & Politics: Time to_24.10.2003_10,Policy & Politics: Time to,24 Oct 03,10,,the Conservative's countrywide petition demanding a referendum on the European consitution,Unknown,Britain (in general),0,,"collection of signatures, petition ",,,2200,0,national campaign,EU integration (general),,,,,,,,,,,,,,,national,National state actor,,,0,0,0,1,GB: Conservative Party,national party ,,,,,,,,,,,,,,998,GB,1,,0,1,0
UK,2006,,Top EU official brands_05.09.2006_17,Top EU official brands,05 Sep 06,17,,nearly 1 million people sign petition to end the European Parliament's expensive monthly commute to Strasbourg,Unknown,Europa,1,,"collection of signatures, petition ",1000000,,1000000,1,no campaign,EU integration (general),,,,,,,,,,,,,,,European,European Parliament,,,0,0,0,0,,,,,,,,,,,,,,,keine explizite britische Btlg.,998,EU,1,,1,1,1
UK,2005,,Christ on a surfboard_23.03.2005_15,Christ on a surfboard,23 Mar 05,15,,The austrian artist Gerhard Haderer published a book which shows Jesus as a binge-drinking friend of Jimi Hendrix and naked surfer high on cannabis. In Greece the book is banned and Haderer receives a summons to appear in court in Athens charge,Unknown,Britain (in general),0,1,"collection of signatures, petition ",1000,,1000,1,no campaign,Others,,,c3 multiculturalist-universalist,c3 multiculturalist-universalist,ou5 other utilitarian,,,,,,,0,,,European,EU in general,,,0,0,0,1,INT: international artists,"transnational social movement organisation, initiative, network",,,,,,,,,,,,,,999,,0,0,1,0,1
UK,2005,,Letter: Hot air on _06.04.2005_23,Letter: Hot air on ,06 Apr 05,23,,The goverment's target would have been found easier to meet if it had not argued with the EU over emissions levels and changed the building regulations so that small-scale generation would be fitted as a matter of course in all new build. It in,Unknown,UK: Edinburgh,0,1,"collection of signatures, petition ",,,2200,0,national campaign,Environment/animal,Market/liberalization,Environment/animal,ou3 environment/sustainability,,,ou3 environment/sustainability,,,ou3 environment/sustainability,,,1,1,0,European,EU in general,subnational,National state actor,0,0,0,0,,,,,,,,,,,,,,,,8,,1,1,1,1,0
UK,2009,,National: Factory chickens to_25.08.2009_5,National: Factory chickens to,25 Aug 09,5,,"The charity has set up an inline petition, saying a decision by Defra is imminent",Unknown,Britain (in general),0,,"collection of signatures, petition ",,,2200,0,no campaign,Environment/animal,,,ou5 other utilitarian,ou5 other utilitarian,ou5 other utilitarian,,,,,,,0,,,European,EU in general,,,0,0,0,1,GB: Royal Society for the Prevention of Cruelty to Animals,"national social movement organisation, initiative, network",,,,,,,,,,,,,"nicht ganz klar, an wen sich die Online-Petition richtet",998,GB,1,0,1,1,0
UK,2003,,EU fails to control_24.07.2003_7,EU fails to control,24 Jul 03,7,,"Ben Bradshaw, the minister resposible für conservation, is to receive a petition today from the Shark Trust, which has been campaigning for stricter rules. He said he was disappointed that UK was unable to persuade enough EU members to agree to",Thursday,Britain (in general),0,1,"collection of signatures, petition ",,,2200,0,no campaign,Environment/animal,,,,,,,,,,,,,,,national,National state actor,,,0,0,0,1,GB: Shark Trust,national interest association,,,,,,,,,,,,,,999,,1,,0,1,0
UK,2007,,Public: Internatinal: Germans go_01.02.2007_18,Public: Internatinal: Germans go,01 Feb 07,18,,"Unions mobilised to get a million signatures across the European Union to support a directive on public services, giving member states ""the power to protect their public services from general requirements to liberalise them"". The petition is at",Unknown,Europa,1,,"collection of signatures, petition ",,,2200,1,no campaign,Market/liberalization,,,,,,,,,,,,,,,European,EU in general,,,0,0,0,5,unions,national trade union ,,,,,,,,,,,,,,998,EU,1,,1,1,1
UK,1997,,EU calls time on_25.09.1997_2,EU calls time on,25 Sep 97,2,,Local petitions against loss of duty free zones,Unknown,UK: Südosten,0,,"collection of signatures, petition ",,,2200,1,European campaign,Market/liberalization,,,e1 labour & social security,,,,,,,,,0,,,European,European Commission,,,0,0,0,0,,,,,,,,,,,,,,,,108,,1,0,1,1,1
UK,2003,,Jobs & Money: Pensions: Forging_08.11.2003_10,Jobs & Money: Pensions: Forging,08 Nov 03,10,,a petition seeking to compel the governement to implement the EU directive was lodged at the European Parliament on behalf of the ASW workers.,Wednesday,Britain (in general),0,1,"collection of signatures, petition ",,,2200,0,national campaign,Social/labor,,,e1 labour & social security,,,,,,,,,1,,,European,European Parliament,,,0,0,0,3,GB: ASW workers,"national social movement organisation, initiative, network",GB: Amicus,national trade union ,GB: ISTC,national trade union ,,,,,,,,,,999,,1,1,1,1,0
UK,2008,,Front: Stop Blair: ambition_20.02.2008_1,Front: Stop Blair: ambition,20 Feb 08,1,,"A 'stop Blair' website run by pro -Europeans has launched a petition against him, a cross party caucus in the EP is forming to campaign against a Blair presidency",Unknown,Don't know,0,,"collection of signatures, petition ",,,2200,1,no campaign,Others,,,,,,,,,,,,,,,national,National state actor,,,0,0,0,0,,,,,,,,,,,,,,,"GB-Bezug in ""pro-europeans""",998,Internet,1,,0,1,1
UK,2000,,What can poor robin_01.05.2000_17,What can poor robin,01 May 00,17,,"signing a recent petition  for the Protection of Birds. It was the largest conservation petition ever mounted.  A hint of spleen for the old enemy may colour the British response, but a more likely motive is anger at the way the French governme",Unknown,Europa,1,,"collection of signatures, petition ",2000000,,2000000,1,no campaign,Environment/animal,,,ou1 political efficiency & efficacy,,,,,,,,,1,,,national,National state actor,,,0,0,0,2,F: Ligue pour la Protection des Oiseaux,national interest association,GB: Royal Society for the Protection of Birds,national interest association,,,,,,,,,,,,998,EU,1,1,0,1,1
UK,2009,,Reply Letters and emails_30.10.2009_37,Reply Letters and emails,30 Oct 09,37,,"*There is already a campaign to have Mary Robinson as EU president (Letters, 29 October) - you can sign the petition at www.ipetitions.com/petition/PresidencyEU/",Unknown,Don't know,0,,"collection of signatures, petition ",,,2200,0,no campaign,Others,,,,,,,,,,,,,,,European,EU in general,,,0,0,0,0,,,,,,,,,,,,,,,,998,Internet,1,,1,1,0
UK,2005,,EU curb on vitamins_13.07.2005_8,EU curb on vitamins,13 Jul 05,8,,A petition against it attracted over 1m signatures.,Unknown,Britain (in general),1,,"collection of signatures, petition ",1000000,,1000000,0,national campaign,Market/liberalization,,,,,,,,,,,,,,,national,National state actor,,,0,0,0,1,INT: Alliance for Natural Health,transnational interest association,,,,,,,,,,,,,,999,,1,,0,1,1
UK,2003,,Critics round on Daily_13.06.2003_12,Critics round on Daily,13 Jun 03,12,," A poll conducted by the Daily Mail to demand a referendum on the proposed European constitution was criticised by election experts yesterday. The newspaper placed 6,500 voting booths in newsagents and pubs, asking participants to vote for or a",Unknown,UK: England,0,1,"collection of signatures, petition ",6500,,6500,0,national campaign,EU integration (general),,,ou5 other utilitarian,,,,,,,,,0,,,national,National state actor,European,EU in general,0,0,0,1,GB: Daily Mail,"national social movement organisation, initiative, network",,,,,,,,,,,,,"Tatsächlich protest? Zeitung Daily Mail initiiert eine Umfrage zu einem möglichen Referendum bzgl. einer europäischen Verfassung. - im Artikel: mehr als Umfrage, eher als Petition zu verstehen",102,,1,0,1,1,0
UK,2009,,Reply letters and emails: _13.10.2009_35,Reply letters and emails: ,13 Oct 09,35,,Blair for president of the EU council of ministers? You may find it helpful to sign my petition to the prime minister (by David Hallett),Unknown,UK: England,0,,"collection of signatures, petition ",,,2200,0,no campaign,Others,,,,,,,,,,,,,,,European,EU in general,,,0,0,0,0,,,,,,,,,,,,,,,,102,,1,,1,1,0
UK,2007,,Education: Open season for_13.02.2007_10,Education: Open season for,13 Feb 07,10,,More than 19000 scholars have signed a petition to urge the European commission in favor of open access to academic journals on the internet,Unknown,Europa,1,,"collection of signatures, petition ",19000,,19000,1,no campaign,Education,,,ou5 other utilitarian,ou5 other utilitarian,ou5 other utilitarian,,,,,,,0,,,European,European Commission,,,0,0,0,3,INT: Wellcome Trust,transnational interest association,INT: science and technology select committee,transnational interest association,INT: School of Advanced Study at University of London,national student organization,,,,,,,,,,998,EU,0,0,1,0,1
UK,2008,,Reply Letters and emails_22.08.2008_37,Reply Letters and emails,22 Aug 08,37,,"On september 16 in Brussels, a summit will take place to consider the plight  oft the Roma in Italy and to consider the future of Roma in the EU. A petition has been created to send to this summit calling for the European parliament to halt bad",Tuesday,BE: Brüssel,1,,"collection of signatures, petition ",,,2200,1,no campaign,Immigration,Immigration,,c3 multiculturalist-universalist,,,c3 multiculturalist-universalist,,,,,,0,0,,European,European Parliament,,,0,0,0,1,"""support of severals MEPs""",national party ,,,,,,,,,,,,,,998,BE: Brüssel,1,0,1,1,1
UK,2007,,EU treaty: Brown plans_13.10.2007_7,EU treaty: Brown plans,13 Oct 07,7,,"Ministers believe there is no real appetite for a referendum on the treaty. Despite a fierce press campaign, they say petitions demanding a referendum are attracting little support",Unknown,Britain (in general),0,,"collection of signatures, petition ",,,2200,0,no campaign,EU integration (general),,,,,,,,,,,,,,,national,National state actor,,,0,0,0,0,,,,,,,,,,,,,,,,998,GB,1,,0,1,0
UK,2006,,Concern over cancer group's_18.10.2006_1,Concern over cancer group's,18 Oct 06,1,,"The pan-European cancer campaign ""Cancer Unitied"", which is being entirely funded by Roche, aims to collect one million signatures to press the European commission for an EU-wide strategy for equal access to cancer care accross the EU.",Unknown,Europa,1,,"collection of signatures, petition ",,,2200,1,no campaign,Market/liberalization,,,c3 multiculturalist-universalist,,,,,,,,,0,,,European,European Commission,,,0,0,0,1,INT: Roche Cancer United,transnational interest association,,,,,,,,,,,,,,998,EU,1,0,1,1,1
UK,1998,,Analysis: Duty free: Last_19.03.1998_21,Analysis: Duty free: Last,19 Mar 98,21,,"Petition against the abolition of duty free zones, especially at Dover",Unknown,Britain (in general),0,1,"collection of signatures, petition ",90000,85000,87500,0,European campaign,Market/liberalization,,,e1 labour & social security,e2 economic prosperity/liberalism,e2 economic prosperity/liberalism,,,,,,,1,,,European,Party actor,,,0,0,0,1,GB: IDFC,national interest association,,,,,,,,,,,,,Parlament als Adressat?,998,GB,1,1,1,1,1
